#time 	S+S- 	 norm 
1.8300000000 	 0.6250002752 	 0.6249177257 	 -0.3559135763 	 1.0000892345 
1.8600000000 	 0.6169032754 	 0.6168207981 	 -0.3576087101 	 1.0000907479 
1.8900000000 	 0.6087989460 	 0.6087165806 	 -0.3591558100 	 1.0000922618 
1.9200000000 	 0.6006899671 	 0.6006077527 	 -0.3605549674 	 1.0000937760 
1.9500000000 	 0.5925790093 	 0.5924969842 	 -0.3618063220 	 1.0000952905 
1.9800000000 	 0.5844687334 	 0.5843869351 	 -0.3629100613 	 1.0000968053 
2.0100000000 	 0.5763617890 	 0.5762802543 	 -0.3638664199 	 1.0000983202 
2.0400000000 	 0.5682608141 	 0.5681795787 	 -0.3646756801 	 1.0000998352 
2.0700000000 	 0.5601684339 	 0.5600875328 	 -0.3653381709 	 1.0001013503 
2.1000000000 	 0.5520872602 	 0.5520067276 	 -0.3658542680 	 1.0001028654 
2.1300000000 	 0.5440198909 	 0.5439397600 	 -0.3662243936 	 1.0001043804 
2.1600000000 	 0.5359689085 	 0.5358892116 	 -0.3664490158 	 1.0001058953 
2.1900000000 	 0.5279368801 	 0.5278576483 	 -0.3665286484 	 1.0001074101 
2.2200000000 	 0.5199263558 	 0.5198476197 	 -0.3664638505 	 1.0001089245 
2.2500000000 	 0.5119398687 	 0.5118616576 	 -0.3662552262 	 1.0001104387 
2.2800000000 	 0.5039799337 	 0.5039022761 	 -0.3659034243 	 1.0001119526 
2.3100000000 	 0.4960490470 	 0.4959719702 	 -0.3654091376 	 1.0001134660 
2.3400000000 	 0.4881496851 	 0.4880732154 	 -0.3647731029 	 1.0001149789 
2.3700000000 	 0.4802843041 	 0.4802084668 	 -0.3639961002 	 1.0001164914 
2.4000000000 	 0.4724553393 	 0.4723801585 	 -0.3630789526 	 1.0001180032 
2.4300000000 	 0.4646652041 	 0.4645907030 	 -0.3620225255 	 1.0001195145 
2.4600000000 	 0.4569162896 	 0.4568424902 	 -0.3608277267 	 1.0001210250 
2.4900000000 	 0.4492109635 	 0.4491378867 	 -0.3594955051 	 1.0001225348 
2.5200000000 	 0.4415515700 	 0.4414792355 	 -0.3580268512 	 1.0001240438 
2.5500000000 	 0.4339404287 	 0.4338688552 	 -0.3564227957 	 1.0001255519 
2.5800000000 	 0.4263798340 	 0.4263090389 	 -0.3546844098 	 1.0001270591 
2.6100000000 	 0.4188720546 	 0.4188020542 	 -0.3528128039 	 1.0001285654 
2.6400000000 	 0.4114193327 	 0.4113501421 	 -0.3508091277 	 1.0001300707 
2.6700000000 	 0.4040238835 	 0.4039555166 	 -0.3486745696 	 1.0001315749 
2.7000000000 	 0.3966878945 	 0.3966203640 	 -0.3464103556 	 1.0001330780 
2.7300000000 	 0.3894135249 	 0.3893468424 	 -0.3440177495 	 1.0001345799 
2.7600000000 	 0.3822029051 	 0.3821370808 	 -0.3414980519 	 1.0001360807 
2.7900000000 	 0.3750581360 	 0.3749931790 	 -0.3388525995 	 1.0001375801 
2.8200000000 	 0.3679812886 	 0.3679172066 	 -0.3360827650 	 1.0001390783 
2.8500000000 	 0.3609744032 	 0.3609112027 	 -0.3331899561 	 1.0001405751 
2.8800000000 	 0.3540394889 	 0.3539771754 	 -0.3301756150 	 1.0001420705 
2.9100000000 	 0.3471785235 	 0.3471171010 	 -0.3270412180 	 1.0001435644 
2.9400000000 	 0.3403934523 	 0.3403329235 	 -0.3237882744 	 1.0001450568 
2.9700000000 	 0.3336861881 	 0.3336265545 	 -0.3204183264 	 1.0001465477 
3.0000000000 	 0.3270586104 	 0.3269998724 	 -0.3169329482 	 1.0001480370 
3.0300000000 	 0.3205125652 	 0.3204547217 	 -0.3133337453 	 1.0001495247 
3.0600000000 	 0.3140498644 	 0.3139929130 	 -0.3096223541 	 1.0001510107 
3.0900000000 	 0.3076722852 	 0.3076162224 	 -0.3058004409 	 1.0001524950 
3.1200000000 	 0.3013815698 	 0.3013263908 	 -0.3018697015 	 1.0001539775 
3.1500000000 	 0.2951794252 	 0.2951251237 	 -0.2978318604 	 1.0001554582 
3.1800000000 	 0.2890675222 	 0.2890140909 	 -0.2936886703 	 1.0001569371 
3.2100000000 	 0.2830474957 	 0.2829949257 	 -0.2894419111 	 1.0001584141 
3.2400000000 	 0.2771209436 	 0.2770692249 	 -0.2850933895 	 1.0001598892 
3.2700000000 	 0.2712894270 	 0.2712385485 	 -0.2806449380 	 1.0001613623 
3.3000000000 	 0.2655544696 	 0.2655044186 	 -0.2760984146 	 1.0001628335 
3.3300000000 	 0.2599175574 	 0.2598683201 	 -0.2714557019 	 1.0001643026 
3.3600000000 	 0.2543801383 	 0.2543316996 	 -0.2667187060 	 1.0001657696 
3.3900000000 	 0.2489436217 	 0.2488959653 	 -0.2618893565 	 1.0001672345 
3.4200000000 	 0.2436093786 	 0.2435624868 	 -0.2569696054 	 1.0001686973 
3.4500000000 	 0.2383787408 	 0.2383325947 	 -0.2519614260 	 1.0001701579 
3.4800000000 	 0.2332530010 	 0.2332075803 	 -0.2468668130 	 1.0001716164 
3.5100000000 	 0.2282334121 	 0.2281886956 	 -0.2416877810 	 1.0001730726 
3.5400000000 	 0.2233211875 	 0.2232771526 	 -0.2364263644 	 1.0001745265 
3.5700000000 	 0.2185175006 	 0.2184741234 	 -0.2310846159 	 1.0001759781 
3.6000000000 	 0.2138234844 	 0.2137807398 	 -0.2256646065 	 1.0001774275 
3.6300000000 	 0.2092402316 	 0.2091980934 	 -0.2201684243 	 1.0001788744 
3.6600000000 	 0.2047687942 	 0.2047272349 	 -0.2145981740 	 1.0001803190 
3.6900000000 	 0.2004101835 	 0.2003691743 	 -0.2089559759 	 1.0001817612 
3.7200000000 	 0.1961653696 	 0.1961248808 	 -0.2032439653 	 1.0001832010 
3.7500000000 	 0.1920352817 	 0.1919952822 	 -0.1974642918 	 1.0001846383 
3.7800000000 	 0.1880208076 	 0.1879812653 	 -0.1916191182 	 1.0001860731 
3.8100000000 	 0.1841227938 	 0.1840836754 	 -0.1857106202 	 1.0001875055 
3.8400000000 	 0.1803420453 	 0.1803033163 	 -0.1797409855 	 1.0001889353 
3.8700000000 	 0.1766793254 	 0.1766409503 	 -0.1737124127 	 1.0001903626 
3.9000000000 	 0.1731353559 	 0.1730972979 	 -0.1676271110 	 1.0001917873 
3.9300000000 	 0.1697108166 	 0.1696730380 	 -0.1614872992 	 1.0001932094 
3.9600000000 	 0.1664063457 	 0.1663688078 	 -0.1552952049 	 1.0001946290 
3.9900000000 	 0.1632225395 	 0.1631852024 	 -0.1490530638 	 1.0001960459 
4.0200000000 	 0.1601599526 	 0.1601227752 	 -0.1427631191 	 1.0001974602 
4.0500000000 	 0.1572190974 	 0.1571820379 	 -0.1364276203 	 1.0001988719 
4.0800000000 	 0.1544004446 	 0.1543634602 	 -0.1300488230 	 1.0002002809 
4.1100000000 	 0.1517044232 	 0.1516674697 	 -0.1236289877 	 1.0002016872 
4.1400000000 	 0.1491314200 	 0.1490944528 	 -0.1171703792 	 1.0002030908 
4.1700000000 	 0.1466817804 	 0.1466447535 	 -0.1106752659 	 1.0002044918 
4.2000000000 	 0.1443558078 	 0.1443186744 	 -0.1041459189 	 1.0002058900 
4.2300000000 	 0.1421537641 	 0.1421164765 	 -0.0975846114 	 1.0002072855 
4.2600000000 	 0.1400758695 	 0.1400383792 	 -0.0909936178 	 1.0002086783 
4.2900000000 	 0.1381223027 	 0.1380845602 	 -0.0843752131 	 1.0002100684 
4.3200000000 	 0.1362932012 	 0.1362551562 	 -0.0777316720 	 1.0002114557 
4.3500000000 	 0.1345886610 	 0.1345502625 	 -0.0710652684 	 1.0002128403 
4.3800000000 	 0.1330087372 	 0.1329699332 	 -0.0643782743 	 1.0002142221 
4.4100000000 	 0.1315534439 	 0.1315141817 	 -0.0576729593 	 1.0002156012 
4.4400000000 	 0.1302227542 	 0.1301829803 	 -0.0509515900 	 1.0002169775 
4.4700000000 	 0.1290166008 	 0.1289762611 	 -0.0442164289 	 1.0002183510 
4.5000000000 	 0.1279348757 	 0.1278939153 	 -0.0374697339 	 1.0002197218 
4.5300000000 	 0.1269774310 	 0.1269357942 	 -0.0307137577 	 1.0002210898 
4.5600000000 	 0.1261440784 	 0.1261017089 	 -0.0239507469 	 1.0002224551 
4.5900000000 	 0.1254345900 	 0.1253914310 	 -0.0171829411 	 1.0002238176 
4.6200000000 	 0.1248486982 	 0.1248046922 	 -0.0104125728 	 1.0002251773 
4.6500000000 	 0.1243860962 	 0.1243411850 	 -0.0036418661 	 1.0002265343 
4.6800000000 	 0.1240464380 	 0.1240005629 	 0.0031269639 	 1.0002278885 
4.7100000000 	 0.1238293388 	 0.1237824407 	 0.0098917112 	 1.0002292400 
4.7400000000 	 0.1237343754 	 0.1236863944 	 0.0166501806 	 1.0002305887 
4.7700000000 	 0.1237610862 	 0.1237119622 	 0.0234001873 	 1.0002319347 
4.8000000000 	 0.1239089718 	 0.1238586440 	 0.0301395585 	 1.0002332780 
4.8300000000 	 0.1241774951 	 0.1241259025 	 0.0368661334 	 1.0002346186 
4.8600000000 	 0.1245660818 	 0.1245131629 	 0.0435777641 	 1.0002359564 
4.8900000000 	 0.1250741207 	 0.1250198135 	 0.0502723165 	 1.0002372916 
4.9200000000 	 0.1257009638 	 0.1256452062 	 0.0569476704 	 1.0002386240 
4.9500000000 	 0.1264459272 	 0.1263886564 	 0.0636017206 	 1.0002399538 
4.9800000000 	 0.1273082908 	 0.1272494441 	 0.0702323774 	 1.0002412810 
5.0100000000 	 0.1282872992 	 0.1282268133 	 0.0768375670 	 1.0002426054 
5.0400000000 	 0.1293821619 	 0.1293199734 	 0.0834152325 	 1.0002439273 
5.0700000000 	 0.1305920535 	 0.1305280990 	 0.0899633341 	 1.0002452465 
5.1000000000 	 0.1319161148 	 0.1318503303 	 0.0964798502 	 1.0002465631 
5.1300000000 	 0.1333534522 	 0.1332857738 	 0.1029627774 	 1.0002478771 
5.1600000000 	 0.1349031389 	 0.1348335026 	 0.1094101315 	 1.0002491886 
5.1900000000 	 0.1365642152 	 0.1364925567 	 0.1158199480 	 1.0002504975 
5.2200000000 	 0.1383356887 	 0.1382619438 	 0.1221902823 	 1.0002518039 
5.2500000000 	 0.1402165350 	 0.1401406394 	 0.1285192110 	 1.0002531077 
5.2800000000 	 0.1422056979 	 0.1421275873 	 0.1348048316 	 1.0002544091 
5.3100000000 	 0.1443020903 	 0.1442217004 	 0.1410452638 	 1.0002557080 
5.3400000000 	 0.1465045943 	 0.1464218608 	 0.1472386495 	 1.0002570044 
5.3700000000 	 0.1488120617 	 0.1487269205 	 0.1533831533 	 1.0002582984 
5.4000000000 	 0.1512233148 	 0.1511357018 	 0.1594769635 	 1.0002595900 
5.4300000000 	 0.1537371467 	 0.1536469979 	 0.1655182921 	 1.0002608792 
5.4600000000 	 0.1563523216 	 0.1562595732 	 0.1715053755 	 1.0002621661 
5.4900000000 	 0.1590675759 	 0.1589721643 	 0.1774364752 	 1.0002634507 
5.5200000000 	 0.1618816180 	 0.1617834799 	 0.1833098776 	 1.0002647329 
5.5500000000 	 0.1647931296 	 0.1646922017 	 0.1891238951 	 1.0002660128 
5.5800000000 	 0.1678007655 	 0.1676969851 	 0.1948768665 	 1.0002672905 
5.6100000000 	 0.1709031548 	 0.1707964592 	 0.2005671570 	 1.0002685660 
5.6400000000 	 0.1740989009 	 0.1739892279 	 0.2061931590 	 1.0002698393 
5.6700000000 	 0.1773865824 	 0.1772738701 	 0.2117532924 	 1.0002711104 
5.7000000000 	 0.1807647537 	 0.1806489405 	 0.2172460049 	 1.0002723794 
5.7300000000 	 0.1842319452 	 0.1841129702 	 0.2226697729 	 1.0002736463 
5.7600000000 	 0.1877866643 	 0.1876644668 	 0.2280231010 	 1.0002749111 
5.7900000000 	 0.1914273958 	 0.1913019156 	 0.2333045232 	 1.0002761739 
5.8200000000 	 0.1951526025 	 0.1950237798 	 0.2385126028 	 1.0002774347 
5.8500000000 	 0.1989607255 	 0.1988285013 	 0.2436459329 	 1.0002786934 
5.8800000000 	 0.2028501856 	 0.2027145013 	 0.2487031368 	 1.0002799503 
5.9100000000 	 0.2068193829 	 0.2066801804 	 0.2536828680 	 1.0002812052 
5.9400000000 	 0.2108666982 	 0.2107239201 	 0.2585838112 	 1.0002824582 
5.9700000000 	 0.2149904931 	 0.2148440826 	 0.2634046817 	 1.0002837094 
6.0000000000 	 0.2191891108 	 0.2190390118 	 0.2681442265 	 1.0002849588 
6.0300000000 	 0.2234608769 	 0.2233070340 	 0.2728012241 	 1.0002862065 
6.0600000000 	 0.2278040998 	 0.2276464581 	 0.2773744850 	 1.0002874523 
6.0900000000 	 0.2322170711 	 0.2320555767 	 0.2818628518 	 1.0002886965 
6.1200000000 	 0.2366980668 	 0.2365326665 	 0.2862651996 	 1.0002899390 
6.1500000000 	 0.2412453475 	 0.2410759887 	 0.2905804361 	 1.0002911799 
6.1800000000 	 0.2458571592 	 0.2456837903 	 0.2948075020 	 1.0002924192 
6.2100000000 	 0.2505317336 	 0.2503543039 	 0.2989453711 	 1.0002936570 
6.2400000000 	 0.2552672895 	 0.2550857489 	 0.3029930503 	 1.0002948932 
6.2700000000 	 0.2600620326 	 0.2598763320 	 0.3069495803 	 1.0002961280 
6.3000000000 	 0.2649141565 	 0.2647242478 	 0.3108140352 	 1.0002973613 
6.3300000000 	 0.2698218435 	 0.2696276795 	 0.3145855232 	 1.0002985933 
6.3600000000 	 0.2747832650 	 0.2745847992 	 0.3182631863 	 1.0002998239 
6.3900000000 	 0.2797965820 	 0.2795937693 	 0.3218462008 	 1.0003010531 
