0.500000		0.055556
0.600000		0.031250
0.700000		0.015571
0.800000		0.006173
0.900000		0.001385
1.000000		0.000000
1.100000		0.001134
1.200000		0.004132
1.300000		0.008507
1.400000		0.013889
1.500000		0.020000
1.600000		0.026627
1.700000		0.033608
1.800000		0.040816
1.900000		0.048157
