# tau		phi=-0.10		phi=-0.05		phi=0.00		phi=0.05		phi=0.10		phi=0.15		phi=0.20		phi=0.25		phi=0.30		phi=0.35		phi=0.40		phi=0.45		phi=0.50		phi=0.55		phi=0.60		phi=0.65		phi=0.70		phi=0.75		phi=0.80		phi=0.85		phi=0.90		phi=0.95		phi=1.00		phi=1.05		phi=1.10		phi=1.15		phi=1.20		phi=1.25		phi=1.30		phi=1.35		phi=1.40		phi=1.45		phi=1.50		phi=1.55		phi=1.60		phi=1.65		phi=1.70		phi=1.75		phi=1.80		phi=1.85		phi=1.90		phi=1.95		phi=2.00		phi=2.05		phi=2.10		phi=2.15		phi=2.20		phi=2.25		phi=2.30		phi=2.35		phi=2.40		phi=2.45		phi=2.50		phi=2.55		phi=2.60		phi=2.65		phi=2.70		phi=2.75		phi=2.80		phi=2.85		phi=2.90		phi=2.95		phi=3.00		phi=3.05		phi=3.10		phi=3.15		phi=3.20		phi=3.25		phi=3.30		phi=3.35		phi=3.40		phi=3.45		phi=3.50		phi=3.55		phi=3.60		phi=3.65		phi=3.70		phi=3.75		phi=3.80		phi=3.85		phi=3.90		phi=3.95		phi=4.00		phi=4.05		phi=4.10		phi=4.15		phi=4.20		phi=4.25		phi=4.30		phi=4.35		
10.000000		0.972364		0.802828		0.614088		0.799960		0.973694		0.999167		0.999994		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999870		0.992427		0.896762		0.650689		0.692889		0.927167		0.995198		0.999910		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999988		0.998907		0.972364		0.802828		0.614088		0.799960		0.973694		0.999167		0.999994		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999870		0.992427		0.896762		0.650689		0.692889		0.927167		0.995198		0.999910		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999988		0.998907		0.972364		0.802828		0.614088		0.799960		0.973694		0.999167		0.999994		1.000000		1.000000		
10.500000		0.970262		0.800729		0.618371		0.797761		0.971511		0.998985		0.999991		1.000000		1.000000		1.000000		1.000000		0.999996		0.999414		0.980097		0.830445		0.618907		0.764674		0.958761		0.997896		0.999968		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999983		0.998699		0.970262		0.800729		0.618371		0.797761		0.971511		0.998985		0.999991		1.000000		1.000000		1.000000		1.000000		0.999996		0.999414		0.980097		0.830445		0.618907		0.764674		0.958761		0.997896		0.999968		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999983		0.998699		0.970262		0.800729		0.618371		0.797761		0.971511		0.998985		0.999991		1.000000		1.000000		
11.000000		0.968110		0.798770		0.622559		0.795712		0.969268		0.998774		0.999988		1.000000		1.000000		1.000000		0.999974		0.997854		0.955748		0.756290		0.625240		0.833282		0.977939		0.999113		0.999989		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999977		0.998463		0.968110		0.798770		0.622559		0.795712		0.969268		0.998774		0.999988		1.000000		1.000000		1.000000		0.999974		0.997854		0.955748		0.756290		0.625240		0.833282		0.977939		0.999113		0.999989		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999977		0.998463		0.968110		0.798770		0.622559		0.795712		0.969268		0.998774		0.999988		1.000000		1.000000		
11.500000		0.965911		0.796946		0.626657		0.793809		0.966971		0.998531		0.999983		1.000000		0.999999		0.999865		0.993485		0.915431		0.689385		0.664273		0.889875		0.988777		0.999639		0.999996		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999970		0.998197		0.965911		0.796946		0.626657		0.793809		0.966971		0.998531		0.999983		1.000000		0.999999		0.999865		0.993485		0.915431		0.689385		0.664273		0.889875		0.988777		0.999639		0.999996		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999970		0.998197		0.965911		0.796946		0.626657		0.793809		0.966971		0.998531		0.999983		1.000000		0.999999		
12.000000		0.963672		0.795251		0.630667		0.792046		0.964626		0.998256		0.999976		0.999995		0.999435		0.983308		0.859066		0.644792		0.723394		0.931665		0.994539		0.999857		0.999999		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999960		0.997899		0.963672		0.795251		0.630667		0.792046		0.964626		0.998256		0.999976		0.999995		0.999435		0.983308		0.859066		0.644792		0.723394		0.931665		0.994539		0.999857		0.999999		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999960		0.997899		0.963672		0.795251		0.630667		0.792046		0.964626		0.998256		0.999976		0.999995		0.999435		
12.500000		0.961398		0.793682		0.634591		0.790418		0.962240		0.997945		0.999938		0.998044		0.963335		0.792514		0.631642		0.788606		0.959896		0.997445		0.999945		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999948		0.997567		0.961398		0.793682		0.634591		0.790418		0.962240		0.997945		0.999938		0.998044		0.963335		0.792514		0.631642		0.788606		0.959896		0.997445		0.999945		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999948		0.997567		0.961398		0.793682		0.634591		0.790418		0.962240		0.997945		0.999938		0.998044		0.963335		
13.000000		0.959094		0.792233		0.638433		0.788918		0.959816		0.997448		0.994247		0.929969		0.726960		0.650267		0.848989		0.977605		0.998845		0.999979		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999999		0.999933		0.997200		0.959094		0.792233		0.638433		0.788918		0.959816		0.997448		0.994247		0.929969		0.726960		0.650267		0.848989		0.977605		0.998845		0.999979		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999999		0.999933		0.997200		0.959094		0.792233		0.638433		0.788918		0.959816		0.997448		0.994247		0.929969		0.726960		
13.500000		0.956766		0.790900		0.642195		0.787542		0.956858		0.983026		0.882153		0.675418		0.693362		0.898465		0.988035		0.999494		0.999992		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999999		0.999914		0.996796		0.956766		0.790900		0.642195		0.787542		0.956858		0.983026		0.882153		0.675418		0.693362		0.898465		0.988035		0.999494		0.999992		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999999		0.999914		0.996796		0.956766		0.790900		0.642195		0.787542		0.956858		0.983026		0.882153		0.675418		0.693362		
14.000000		0.954419		0.789679		0.645845		0.784398		0.923869		0.820075		0.648002		0.749787		0.935345		0.993854		0.999784		0.999997		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999999		0.999892		0.996354		0.954419		0.789679		0.645845		0.784398		0.923869		0.820075		0.648002		0.749787		0.935345		0.993854		0.999784		0.999997		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999999		0.999892		0.996354		0.954419		0.789679		0.645845		0.784398		0.923869		0.820075		0.648002		0.749787		0.935345		
14.500000		0.952057		0.788407		0.644412		0.726658		0.714172		0.645281		0.808542		0.960787		0.996952		0.999910		0.999999		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999998		0.999864		0.995872		0.952057		0.788407		0.644412		0.726658		0.714172		0.645281		0.808542		0.960787		0.996952		0.999910		0.999999		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		1.000000		0.999998		0.999864		0.995872		0.952057		0.788407		0.644412		0.726658		0.714172		0.645281		0.808542		0.960787		0.996952		
